date,views,subscriber,videoscount,chid
2017-04-01,3882498.90818,2388.31383308,5.01351641631,UC6ROKPXrnzfhNYST1w
2017-04-02,3885642.06499,2389.63978714,5.02642028233,UC6ROKPXrnzfhNYST1w
2017-04-03,3889439.12212,2393.38763014,5.0398510959,UC6ROKPXrnzfhNYST1w
2017-04-04,3893159.38525,2396.63406315,5.05258068031,UC6ROKPXrnzfhNYST1w
2017-04-05,3896078.69803,2399.73254952,5.06570336885,UC6ROKPXrnzfhNYST1w
2017-04-06,3900037.80634,2402.32805996,5.07814064165,UC6ROKPXrnzfhNYST1w
2017-04-07,3903285.92496,2405.42400408,5.09097070671,UC6ROKPXrnzfhNYST1w
2017-04-08,3906618.0517,2408.13826954,5.10313274392,UC6ROKPXrnzfhNYST1w
2017-04-09,3910405.12774,2411.06422536,5.11568822552,UC6ROKPXrnzfhNYST1w
2017-04-10,3913566.26756,2413.66916631,5.1275925556,UC6ROKPXrnzfhNYST1w
2017-04-11,3917163.86051,2416.49594795,5.13989058143,UC6ROKPXrnzfhNYST1w
2017-04-12,3920713.93467,2419.06266502,5.15155380318,UC6ROKPXrnzfhNYST1w
2017-04-13,3923991.45151,2421.78749667,5.16361058279,UC6ROKPXrnzfhNYST1w
2017-04-14,3927656.64296,2424.29823257,5.17504839207,UC6ROKPXrnzfhNYST1w
2017-04-15,3931059.0363,2426.93772949,5.18687925724,UC6ROKPXrnzfhNYST1w
2017-04-16,3934496.58495,2429.40165093,5.19810648805,UC6ROKPXrnzfhNYST1w
2017-04-17,3938104.99645,2431.96460201,5.20972593311,UC6ROKPXrnzfhNYST1w
2017-04-18,3941481.41124,2434.38302227,5.22075659797,UC6ROKPXrnzfhNYST1w
2017-04-19,3945023.99325,2436.87877257,5.23217831928,UC6ROKPXrnzfhNYST1w
2017-04-20,3948549.38252,2439.25542014,5.24302564869,UC6ROKPXrnzfhNYST1w
2017-04-21,3951975.7486,2441.69164189,5.25426258309,UC6ROKPXrnzfhNYST1w
2017-04-22,3955548.91581,2444.02949784,5.26493906387,UC6ROKPXrnzfhNYST1w
2017-04-23,3959025.17265,2446.41306726,5.27600342606,UC6ROKPXrnzfhNYST1w
2017-04-24,3962517.36123,2448.71524243,5.28652083854,UC6ROKPXrnzfhNYST1w
2017-04-25,3966074.81983,2451.05216087,5.29742415723,UC6ROKPXrnzfhNYST1w
2017-04-26,3969547.55633,2453.32158578,5.3077936112,UC6ROKPXrnzfhNYST1w
2017-04-27,3973084.74928,2455.61715576,5.31854676413,UC6ROKPXrnzfhNYST1w
2017-04-28,3976616.96539,2457.8566408,5.32877873344,UC6ROKPXrnzfhNYST1w
2017-04-29,3980114.47015,2460.11554285,5.33939198102,UC6ROKPXrnzfhNYST1w
2017-04-30,3983668.78802,2462.32773975,5.34949633694,UC6ROKPXrnzfhNYST1w
2017-05-01,3987188.61387,2464.554119,5.35997935461,UC6ROKPXrnzfhNYST1w
2017-05-02,3990716.67605,2466.74152091,5.36996539785,UC6ROKPXrnzfhNYST1w
2017-05-03,3994270.89744,2468.93905446,5.38032730715,UC6ROKPXrnzfhNYST1w
2017-05-04,3997795.43844,2471.10399135,5.39020379846,UC6ROKPXrnzfhNYST1w
2017-05-05,4001346.18905,2473.27594771,5.40045319681,UC6ROKPXrnzfhNYST1w
2017-05-06,4004896.86348,2475.42058825,5.41022838632,UC6ROKPXrnzfhNYST1w
2017-05-07,4008436.66801,2477.56987774,5.42037337543,UC6ROKPXrnzfhNYST1w
2017-05-08,4011999.67728,2479.69623296,5.4300550307,UC6ROKPXrnzfhNYST1w
2017-05-09,4015551.68746,2481.82545115,5.4401032437,UC6ROKPXrnzfhNYST1w
2017-05-10,4019108.8756,2483.93538024,5.44969867638,UC6ROKPXrnzfhNYST1w
2017-05-11,4022677.74759,2486.04684546,5.45965730379,UC6ROKPXrnzfhNYST1w
2017-05-12,4026237.5179,2488.14206267,5.46917339511,UC6ROKPXrnzfhNYST1w
2017-05-13,4029809.12573,2490.23784843,5.47904920943,UC6ROKPXrnzfhNYST1w
2017-05-14,4033382.62302,2492.31993084,5.48849243438,UC6ROKPXrnzfhNYST1w
2017-05-15,4036954.09653,2494.40189403,5.4982918136,UC6ROKPXrnzfhNYST1w
2017-05-16,4040536.23241,2496.47228968,5.50766826396,UC6ROKPXrnzfhNYST1w
2017-05-17,4044116.21943,2498.54209507,5.51739721382,UC6ROKPXrnzfhNYST1w
2017-05-18,4047700.18211,2500.60213134,5.52671262002,UC6ROKPXrnzfhNYST1w
2017-05-19,4051290.48088,2502.66127303,5.53637679518,UC6ROKPXrnzfhNYST1w
2017-05-20,4054879.3803,2504.71216491,5.54563654703,UC6ROKPXrnzfhNYST1w
2017-05-21,4058474.72591,2506.76198507,5.55524127117,UC6ROKPXrnzfhNYST1w
2017-05-22,4062072.75464,2508.80484331,5.56445043752,UC6ROKPXrnzfhNYST1w
2017-05-23,4065672.05035,2510.8465487,5.57400072234,UC6ROKPXrnzfhNYST1w
2017-05-24,4069277.33694,2512.88238762,5.58316406969,UC6ROKPXrnzfhNYST1w
2017-05-25,4072883.81727,2514.91706409,5.59266463295,UC6ROKPXrnzfhNYST1w
2017-05-26,4076493.81068,2516.9468091,5.60178664308,UC6ROKPXrnzfhNYST1w
2017-05-27,4080108.17384,2518.9754344,5.61124192566,UC6ROKPXrnzfhNYST1w
2017-05-28,4083724.02932,2520.9999291,5.6203268123,UC6ROKPXrnzfhNYST1w
2017-05-29,4087344.31764,2523.02338425,5.62974099435,UC6ROKPXrnzfhNYST1w
2017-05-30,4090967.61675,2525.04339709,5.63879271892,UC6ROKPXrnzfhNYST1w
2017-05-31,4094593.41586,2527.06247639,5.6481697351,UC6ROKPXrnzfhNYST1w
2017-06-01,4098223.475,2529.07870701,5.65719202166,UC6ROKPXrnzfhNYST1w
2017-06-02,4101855.99913,2531.09412698,5.66653557555,UC6ROKPXrnzfhNYST1w
2017-06-03,4105491.86752,2533.10721195,5.67553192482,UC6ROKPXrnzfhNYST1w
2017-06-04,4109131.39189,2535.11961928,5.68484550255,UC6ROKPXrnzfhNYST1w
2017-06-05,4112773.50312,2537.13013759,5.69381920519,UC6ROKPXrnzfhNYST1w
2017-06-06,4116419.30438,2539.14011621,5.7031060883,UC6ROKPXrnzfhNYST1w
2017-06-07,4120068.25951,2541.14859424,5.71206023745,UC6ROKPXrnzfhNYST1w
2017-06-08,4123720.18566,2543.15667164,5.72132351501,UC6ROKPXrnzfhNYST1w
2017-06-09,4127375.73967,2545.16358782,5.7302610181,UC6ROKPXrnzfhNYST1w
2017-06-10,4131034.25103,2547.17024069,5.73950359814,UC6ROKPXrnzfhNYST1w
2017-06-11,4134696.05412,2549.17602974,5.74842718805,UC6ROKPXrnzfhNYST1w
2017-06-12,4138361.26342,2551.18168905,5.75765180835,UC6ROKPXrnzfhNYST1w
2017-06-13,4142029.48286,2553.18674587,5.76656405387,UC6ROKPXrnzfhNYST1w
2017-06-14,4145701.12744,2555.19180137,5.77577329214,UC6ROKPXrnzfhNYST1w
2017-06-15,4149375.99615,2557.19648466,5.78467660791,UC6ROKPXrnzfhNYST1w
2017-06-16,4153054.02481,2559.20128895,5.79387289136,UC6ROKPXrnzfhNYST1w
2017-06-17,4156735.4597,2561.20592447,5.80276954716,UC6ROKPXrnzfhNYST1w
2017-06-18,4160420.05149,2563.21079667,5.81195516152,UC6ROKPXrnzfhNYST1w
2017-06-19,4164107.92846,2565.21568025,5.82084729104,UC6ROKPXrnzfhNYST1w
2017-06-20,4167799.13378,2567.22090924,5.83002438907,UC6ROKPXrnzfhNYST1w
2017-06-21,4171493.52189,2569.22630953,5.8389139982,UC6ROKPXrnzfhNYST1w
2017-06-22,4175191.25002,2571.23215692,5.84808460768,UC6ROKPXrnzfhNYST1w
2017-06-23,4178892.24399,2573.23831785,5.85697358226,UC6ROKPXrnzfhNYST1w
2017-06-24,4182596.48251,2575.24502064,5.86613961353,UC6ROKPXrnzfhNYST1w
2017-06-25,4186304.05905,2577.25216375,5.87502972667,UC6ROKPXrnzfhNYST1w
2017-06-26,4190014.88207,2579.25993669,5.88419297974,UC6ROKPXrnzfhNYST1w
2017-06-27,4193729.0019,2581.26826315,5.8930858987,UC6ROKPXrnzfhNYST1w
2017-06-28,4197446.43597,2583.27730091,5.90224806987,UC6ROKPXrnzfhNYST1w
2017-06-29,4201167.13195,2585.28699348,5.91114536255,UC6ROKPXrnzfhNYST1w
2017-06-30,4204891.15056,2587.29747258,5.92030805072,UC6ROKPXrnzfhNYST1w
date,views,subscriber,videoscount,chid
2017-04-01,406992.476424,7262.45770379,211.999999993,UC6iv_yOcmMUicwEeUw
2017-04-02,407048.437654,7262.28072731,211.999999986,UC6iv_yOcmMUicwEeUw
2017-04-03,407104.323657,7262.34650132,211.999999978,UC6iv_yOcmMUicwEeUw
2017-04-04,407160.03565,7262.26713831,211.999999971,UC6iv_yOcmMUicwEeUw
2017-04-05,407215.810457,7262.13163098,211.999999964,UC6iv_yOcmMUicwEeUw
2017-04-06,407271.703531,7261.95719986,211.999999957,UC6iv_yOcmMUicwEeUw
2017-04-07,407327.629035,7261.73700425,211.99999995,UC6iv_yOcmMUicwEeUw
2017-04-08,407383.529557,7261.53824141,211.999999942,UC6iv_yOcmMUicwEeUw
2017-04-09,407439.415854,7261.34714405,211.999999935,UC6iv_yOcmMUicwEeUw
2017-04-10,407495.314174,7261.15879274,211.999999928,UC6iv_yOcmMUicwEeUw
2017-04-11,407551.230331,7260.97884575,211.999999921,UC6iv_yOcmMUicwEeUw
2017-04-12,407607.15635,7260.79576793,211.999999914,UC6iv_yOcmMUicwEeUw
2017-04-13,407663.086934,7260.61143371,211.999999906,UC6iv_yOcmMUicwEeUw
2017-04-14,407719.023156,7260.42728244,211.999999899,UC6iv_yOcmMUicwEeUw
2017-04-15,407774.967483,7260.24163146,211.999999892,UC6iv_yOcmMUicwEeUw
2017-04-16,407830.920441,7260.05642218,211.999999885,UC6iv_yOcmMUicwEeUw
2017-04-17,407886.881274,7259.87146812,211.999999878,UC6iv_yOcmMUicwEeUw
2017-04-18,407942.84949,7259.68638286,211.99999987,UC6iv_yOcmMUicwEeUw
2017-04-19,407998.825197,7259.5015646,211.999999863,UC6iv_yOcmMUicwEeUw
2017-04-20,408054.808627,7259.31669727,211.999999856,UC6iv_yOcmMUicwEeUw
2017-04-21,408110.799828,7259.13177939,211.999999849,UC6iv_yOcmMUicwEeUw
2017-04-22,408166.79873,7258.94690621,211.999999842,UC6iv_yOcmMUicwEeUw
2017-04-23,408222.805288,7258.76199353,211.999999834,UC6iv_yOcmMUicwEeUw
2017-04-24,408278.819513,7258.57709016,211.999999827,UC6iv_yOcmMUicwEeUw
2017-04-25,408334.841428,7258.39220399,211.99999982,UC6iv_yOcmMUicwEeUw
2017-04-26,408390.871038,7258.20731315,211.999999813,UC6iv_yOcmMUicwEeUw
2017-04-27,408446.908339,7258.02243414,211.999999806,UC6iv_yOcmMUicwEeUw
2017-04-28,408502.953325,7257.83756005,211.999999798,UC6iv_yOcmMUicwEeUw
2017-04-29,408559.006001,7257.65268789,211.999999791,UC6iv_yOcmMUicwEeUw
2017-04-30,408615.066368,7257.4678224,211.999999784,UC6iv_yOcmMUicwEeUw
2017-05-01,408671.134428,7257.28296055,211.999999777,UC6iv_yOcmMUicwEeUw
2017-05-02,408727.210182,7257.09810316,211.99999977,UC6iv_yOcmMUicwEeUw
2017-05-03,408783.293629,7256.91325108,211.999999762,UC6iv_yOcmMUicwEeUw
2017-05-04,408839.384773,7256.72840333,211.999999755,UC6iv_yOcmMUicwEeUw
2017-05-05,408895.483612,7256.54356043,211.999999748,UC6iv_yOcmMUicwEeUw
2017-05-06,408951.59015,7256.35872232,211.999999741,UC6iv_yOcmMUicwEeUw
2017-05-07,409007.704386,7256.1738888,211.999999734,UC6iv_yOcmMUicwEeUw
2017-05-08,409063.826321,7255.98906005,211.999999726,UC6iv_yOcmMUicwEeUw
2017-05-09,409119.955958,7255.804236,211.999999719,UC6iv_yOcmMUicwEeUw
2017-05-10,409176.093296,7255.61941663,211.999999712,UC6iv_yOcmMUicwEeUw
2017-05-11,409232.238337,7255.43460199,211.999999705,UC6iv_yOcmMUicwEeUw
2017-05-12,409288.391083,7255.24979205,211.999999698,UC6iv_yOcmMUicwEeUw
2017-05-13,409344.551533,7255.06498682,211.99999969,UC6iv_yOcmMUicwEeUw
2017-05-14,409400.719689,7254.8801863,211.999999683,UC6iv_yOcmMUicwEeUw
2017-05-15,409456.895552,7254.69539048,211.999999676,UC6iv_yOcmMUicwEeUw
2017-05-16,409513.079124,7254.51059937,211.999999669,UC6iv_yOcmMUicwEeUw
2017-05-17,409569.270404,7254.32581297,211.999999662,UC6iv_yOcmMUicwEeUw
2017-05-18,409625.469395,7254.14103128,211.999999654,UC6iv_yOcmMUicwEeUw
2017-05-19,409681.676098,7253.95625429,211.999999647,UC6iv_yOcmMUicwEeUw
2017-05-20,409737.890512,7253.77148201,211.99999964,UC6iv_yOcmMUicwEeUw
2017-05-21,409794.11264,7253.58671444,211.999999633,UC6iv_yOcmMUicwEeUw
2017-05-22,409850.342483,7253.40195157,211.999999626,UC6iv_yOcmMUicwEeUw
2017-05-23,409906.580041,7253.21719341,211.999999618,UC6iv_yOcmMUicwEeUw
2017-05-24,409962.825316,7253.03243995,211.999999611,UC6iv_yOcmMUicwEeUw
2017-05-25,410019.078309,7252.8476912,211.999999604,UC6iv_yOcmMUicwEeUw
2017-05-26,410075.33902,7252.66294716,211.999999597,UC6iv_yOcmMUicwEeUw
2017-05-27,410131.607451,7252.47820782,211.99999959,UC6iv_yOcmMUicwEeUw
2017-05-28,410187.883603,7252.29347319,211.999999582,UC6iv_yOcmMUicwEeUw
2017-05-29,410244.167477,7252.10874326,211.999999575,UC6iv_yOcmMUicwEeUw
2017-05-30,410300.459074,7251.92401804,211.999999568,UC6iv_yOcmMUicwEeUw
2017-05-31,410356.758394,7251.73929752,211.999999561,UC6iv_yOcmMUicwEeUw
2017-06-01,410413.06544,7251.55458171,211.999999554,UC6iv_yOcmMUicwEeUw
2017-06-02,410469.380213,7251.36987061,211.999999546,UC6iv_yOcmMUicwEeUw
2017-06-03,410525.702712,7251.18516421,211.999999539,UC6iv_yOcmMUicwEeUw
2017-06-04,410582.03294,7251.00046251,211.999999532,UC6iv_yOcmMUicwEeUw
2017-06-05,410638.370897,7250.81576552,211.999999525,UC6iv_yOcmMUicwEeUw
2017-06-06,410694.716584,7250.63107323,211.999999518,UC6iv_yOcmMUicwEeUw
2017-06-07,410751.070003,7250.44638565,211.99999951,UC6iv_yOcmMUicwEeUw
2017-06-08,410807.431154,7250.26170277,211.999999503,UC6iv_yOcmMUicwEeUw
2017-06-09,410863.800039,7250.0770246,211.999999496,UC6iv_yOcmMUicwEeUw
2017-06-10,410920.176659,7249.89235113,211.999999489,UC6iv_yOcmMUicwEeUw
2017-06-11,410976.561014,7249.70768236,211.999999482,UC6iv_yOcmMUicwEeUw
2017-06-12,411032.953107,7249.5230183,211.999999474,UC6iv_yOcmMUicwEeUw
2017-06-13,411089.352937,7249.33835894,211.999999467,UC6iv_yOcmMUicwEeUw
2017-06-14,411145.760505,7249.15370429,211.99999946,UC6iv_yOcmMUicwEeUw
2017-06-15,411202.175814,7248.96905434,211.999999453,UC6iv_yOcmMUicwEeUw
2017-06-16,411258.598864,7248.78440909,211.999999446,UC6iv_yOcmMUicwEeUw
2017-06-17,411315.029656,7248.59976855,211.999999438,UC6iv_yOcmMUicwEeUw
2017-06-18,411371.468191,7248.41513271,211.999999431,UC6iv_yOcmMUicwEeUw
2017-06-19,411427.91447,7248.23050157,211.999999424,UC6iv_yOcmMUicwEeUw
2017-06-20,411484.368495,7248.04587513,211.999999417,UC6iv_yOcmMUicwEeUw
2017-06-21,411540.830266,7247.8612534,211.99999941,UC6iv_yOcmMUicwEeUw
2017-06-22,411597.299784,7247.67663637,211.999999402,UC6iv_yOcmMUicwEeUw
2017-06-23,411653.777051,7247.49202404,211.999999395,UC6iv_yOcmMUicwEeUw
2017-06-24,411710.262067,7247.30741642,211.999999388,UC6iv_yOcmMUicwEeUw
2017-06-25,411766.754834,7247.1228135,211.999999381,UC6iv_yOcmMUicwEeUw
2017-06-26,411823.255352,7246.93821528,211.999999374,UC6iv_yOcmMUicwEeUw
2017-06-27,411879.763623,7246.75362176,211.999999366,UC6iv_yOcmMUicwEeUw
2017-06-28,411936.279648,7246.56903294,211.999999359,UC6iv_yOcmMUicwEeUw
2017-06-29,411992.803428,7246.38444883,211.999999352,UC6iv_yOcmMUicwEeUw
2017-06-30,412049.334964,7246.19986942,211.999999345,UC6iv_yOcmMUicwEeUw
date,views,subscriber,chid,videoscount
2017-04-01,2690523.80362,5449.15038085,UC6_-ciW9RQcEMA_iBA,6
2017-04-02,2693675.83024,5467.61996064,UC6_-ciW9RQcEMA_iBA,6
2017-04-03,2696942.17777,5486.20867476,UC6_-ciW9RQcEMA_iBA,6
2017-04-04,2701642.91991,5504.98222886,UC6_-ciW9RQcEMA_iBA,6
2017-04-05,2708313.25591,5524.11289574,UC6_-ciW9RQcEMA_iBA,6
2017-04-06,2716442.52414,5543.58774048,UC6_-ciW9RQcEMA_iBA,6
2017-04-07,2724880.71968,5563.3599311,UC6_-ciW9RQcEMA_iBA,6
2017-04-08,2732510.48098,5583.37279831,UC6_-ciW9RQcEMA_iBA,6
2017-04-09,2738808.05894,5603.59360196,UC6_-ciW9RQcEMA_iBA,6
2017-04-10,2744017.24919,5624.0112537,UC6_-ciW9RQcEMA_iBA,6
2017-04-11,2748904.58874,5644.62680233,UC6_-ciW9RQcEMA_iBA,6
2017-04-12,2754286.70539,5665.4430333,UC6_-ciW9RQcEMA_iBA,6
2017-04-13,2760608.00708,5686.45942262,UC6_-ciW9RQcEMA_iBA,6
2017-04-14,2767774.43483,5707.67164222,UC6_-ciW9RQcEMA_iBA,6
2017-04-15,2775285.62981,5729.07335624,UC6_-ciW9RQcEMA_iBA,6
2017-04-16,2782551.96993,5750.65811992,UC6_-ciW9RQcEMA_iBA,6
2017-04-17,2789207.89889,5772.42040287,UC6_-ciW9RQcEMA_iBA,6
2017-04-18,2795262.92765,5794.35572407,UC6_-ciW9RQcEMA_iBA,6
2017-04-19,2801038.10366,5816.46032612,UC6_-ciW9RQcEMA_iBA,6
2017-04-20,2806953.82551,5838.73079849,UC6_-ciW9RQcEMA_iBA,6
2017-04-21,2813300.74019,5861.16385427,UC6_-ciW9RQcEMA_iBA,6
2017-04-22,2820112.77472,5883.75627622,UC6_-ciW9RQcEMA_iBA,6
2017-04-23,2827190.26872,5906.50495705,UC6_-ciW9RQcEMA_iBA,6
2017-04-24,2834237.82732,5929.40695626,UC6_-ciW9RQcEMA_iBA,6
2017-04-25,2841029.24983,5952.45953145,UC6_-ciW9RQcEMA_iBA,6
2017-04-26,2847511.65453,5975.6601386,UC6_-ciW9RQcEMA_iBA,6
2017-04-27,2853805.23921,5999.00641397,UC6_-ciW9RQcEMA_iBA,6
2017-04-28,2860115.06594,6022.49615263,UC6_-ciW9RQcEMA_iBA,6
2017-04-29,2866613.60383,6046.12729162,UC6_-ciW9RQcEMA_iBA,6
2017-04-30,2873358.33339,6069.89789977,UC6_-ciW9RQcEMA_iBA,6
2017-05-01,2880280.65119,6093.80617148,UC6_-ciW9RQcEMA_iBA,6
2017-05-02,2887240.46159,6117.85042213,UC6_-ciW9RQcEMA_iBA,6
2017-05-03,2894108.50216,6142.029083,UC6_-ciW9RQcEMA_iBA,6
2017-05-04,2900830.30979,6166.34069559,UC6_-ciW9RQcEMA_iBA,6
2017-05-05,2907442.1888,6190.78390547,UC6_-ciW9RQcEMA_iBA,6
2017-05-06,2914038.55694,6215.35745627,UC6_-ciW9RQcEMA_iBA,6
2017-05-07,2920714.89569,6240.06018409,UC6_-ciW9RQcEMA_iBA,6
2017-05-08,2927519.1278,6264.89101236,UC6_-ciW9RQcEMA_iBA,6
2017-05-09,2934434.7741,6289.84894723,UC6_-ciW9RQcEMA_iBA,6
2017-05-10,2941399.43455,6314.93307314,UC6_-ciW9RQcEMA_iBA,6
2017-05-11,2948343.67951,6340.14254877,UC6_-ciW9RQcEMA_iBA,6
2017-05-12,2955227.42252,6365.476603,UC6_-ciW9RQcEMA_iBA,6
2017-05-13,2962055.69849,6390.93453125,UC6_-ciW9RQcEMA_iBA,6
2017-05-14,2968869.05226,6416.5156919,UC6_-ciW9RQcEMA_iBA,6
2017-05-15,2975717.39949,6442.21950293,UC6_-ciW9RQcEMA_iBA,6
2017-05-16,2982633.23204,6468.04543877,UC6_-ciW9RQcEMA_iBA,6
2017-05-17,2989617.87508,6493.99302731,UC6_-ciW9RQcEMA_iBA,6
2017-05-18,2996645.72068,6520.06184713,UC6_-ciW9RQcEMA_iBA,6
2017-05-19,3003681.46927,6546.25152475,UC6_-ciW9RQcEMA_iBA,6
2017-05-20,3010699.59017,6572.56173221,UC6_-ciW9RQcEMA_iBA,6
2017-05-21,3017695.77334,6598.99218466,UC6_-ciW9RQcEMA_iBA,6
2017-05-22,3024685.81067,6625.54263809,UC6_-ciW9RQcEMA_iBA,6
2017-05-23,3031694.44454,6652.21288723,UC6_-ciW9RQcEMA_iBA,6
2017-05-24,3038741.42084,6679.00276356,UC6_-ciW9RQcEMA_iBA,6
2017-05-25,3045832.26683,6705.91213339,UC6_-ciW9RQcEMA_iBA,6
2017-05-26,3052957.73398,6732.94089607,UC6_-ciW9RQcEMA_iBA,6
2017-05-27,3060100.82949,6760.08898231,UC6_-ciW9RQcEMA_iBA,6
2017-05-28,3067246.67728,6787.35635258,UC6_-ciW9RQcEMA_iBA,6
2017-05-29,3074389.75906,6814.7429956,UC6_-ciW9RQcEMA_iBA,6
2017-05-30,3081535.26884,6842.24892689,UC6_-ciW9RQcEMA_iBA,6
2017-05-31,3088694.81578,6869.87418743,UC6_-ciW9RQcEMA_iBA,6
2017-06-01,3095879.54357,6897.6188424,UC6_-ciW9RQcEMA_iBA,6
2017-06-02,3103094.56528,6925.48297996,UC6_-ciW9RQcEMA_iBA,6
2017-06-03,3110337.33278,6953.46671012,UC6_-ciW9RQcEMA_iBA,6
2017-06-04,3117600.15151,6981.57016362,UC6_-ciW9RQcEMA_iBA,6
2017-06-05,3124874.91387,7009.79349099,UC6_-ciW9RQcEMA_iBA,6
2017-06-06,3132157.30043,7038.1368615,UC6_-ciW9RQcEMA_iBA,6
2017-06-07,3139448.39918,7066.60046232,UC6_-ciW9RQcEMA_iBA,6
2017-06-08,3146753.32537,7095.18449763,UC6_-ciW9RQcEMA_iBA,6
2017-06-09,3154078.01293,7123.88918778,UC6_-ciW9RQcEMA_iBA,6
2017-06-10,3161426.09345,7152.71476859,UC6_-ciW9RQcEMA_iBA,6
2017-06-11,3168797.43349,7181.66149057,UC6_-ciW9RQcEMA_iBA,6
2017-06-12,3176188.81288,7210.72961823,UC6_-ciW9RQcEMA_iBA,6
2017-06-13,3183596.06389,7239.91942949,UC6_-ciW9RQcEMA_iBA,6
2017-06-14,3191016.35621,7269.231215,UC6_-ciW9RQcEMA_iBA,6
2017-06-15,3198449.44465,7298.66527759,UC6_-ciW9RQcEMA_iBA,6
2017-06-16,3205897.40878,7328.22193174,UC6_-ciW9RQcEMA_iBA,6
2017-06-17,3213363.25303,7357.90150302,UC6_-ciW9RQcEMA_iBA,6
2017-06-18,3220849.25673,7387.70432766,UC6_-ciW9RQcEMA_iBA,6
2017-06-19,3228355.95111,7417.63075203,UC6_-ciW9RQcEMA_iBA,6
2017-06-20,3235882.14428,7447.68113224,UC6_-ciW9RQcEMA_iBA,6
2017-06-21,3243425.81716,7477.85583372,UC6_-ciW9RQcEMA_iBA,6
2017-06-22,3250985.29906,7508.15523083,UC6_-ciW9RQcEMA_iBA,6
2017-06-23,3258560.08206,7538.57970649,UC6_-ciW9RQcEMA_iBA,6
2017-06-24,3266150.91738,7569.12965183,UC6_-ciW9RQcEMA_iBA,6
2017-06-25,3273759.25743,7599.80546587,UC6_-ciW9RQcEMA_iBA,6
2017-06-26,3281386.42932,7630.60755522,UC6_-ciW9RQcEMA_iBA,6
2017-06-27,3289033.00163,7661.53633377,UC6_-ciW9RQcEMA_iBA,6
2017-06-28,3296698.63569,7692.59222242,UC6_-ciW9RQcEMA_iBA,6
2017-06-29,3304382.42078,7723.7756488,UC6_-ciW9RQcEMA_iBA,6
2017-06-30,3312083.44734,7755.08704709,UC6_-ciW9RQcEMA_iBA,6
date,views,subscriber,chid,videoscount
2017-04-01,6968697.51978,1967.11350785,UC6f5t2CAXGY6-ju7Ug,8
2017-04-02,6973350.93555,1970.02513623,UC6f5t2CAXGY6-ju7Ug,8
2017-04-03,6977996.03118,1973.10930892,UC6f5t2CAXGY6-ju7Ug,8
2017-04-04,6982641.98693,1976.35271188,UC6f5t2CAXGY6-ju7Ug,8
2017-04-05,6987282.57181,1979.41553124,UC6f5t2CAXGY6-ju7Ug,8
2017-04-06,6991925.17233,1982.38970942,UC6f5t2CAXGY6-ju7Ug,8
2017-04-07,6996570.26549,1985.40001366,UC6f5t2CAXGY6-ju7Ug,8
2017-04-08,7001218.2866,1988.44188696,UC6f5t2CAXGY6-ju7Ug,8
2017-04-09,7005869.04885,1991.50775854,UC6f5t2CAXGY6-ju7Ug,8
2017-04-10,7010522.84287,1994.58578565,UC6f5t2CAXGY6-ju7Ug,8
2017-04-11,7015179.69842,1997.65814363,UC6f5t2CAXGY6-ju7Ug,8
2017-04-12,7019839.63795,2000.72522166,UC6f5t2CAXGY6-ju7Ug,8
2017-04-13,7024502.65849,2003.79593417,UC6f5t2CAXGY6-ju7Ug,8
2017-04-14,7029168.77354,2006.87428769,UC6f5t2CAXGY6-ju7Ug,8
2017-04-15,7033837.98663,2009.96008652,UC6f5t2CAXGY6-ju7Ug,8
2017-04-16,7038510.30079,2013.05155784,UC6f5t2CAXGY6-ju7Ug,8
2017-04-17,7043185.71799,2016.14705118,UC6f5t2CAXGY6-ju7Ug,8
2017-04-18,7047864.24074,2019.246292,UC6f5t2CAXGY6-ju7Ug,8
2017-04-19,7052545.87118,2022.34994173,UC6f5t2CAXGY6-ju7Ug,8
2017-04-20,7057230.61142,2025.45856203,UC6f5t2CAXGY6-ju7Ug,8
2017-04-21,7061918.46354,2028.57226977,UC6f5t2CAXGY6-ju7Ug,8
2017-04-22,7066609.42961,2031.69090799,UC6f5t2CAXGY6-ju7Ug,8
2017-04-23,7071303.51171,2034.81430015,UC6f5t2CAXGY6-ju7Ug,8
2017-04-24,7076000.71191,2037.94239362,UC6f5t2CAXGY6-ju7Ug,8
2017-04-25,7080701.03229,2041.07524146,UC6f5t2CAXGY6-ju7Ug,8
2017-04-26,7085404.4749,2044.2129124,UC6f5t2CAXGY6-ju7Ug,8
2017-04-27,7090111.04184,2047.35543749,UC6f5t2CAXGY6-ju7Ug,8
2017-04-28,7094820.73517,2050.5028132,UC6f5t2CAXGY6-ju7Ug,8
2017-04-29,7099533.55698,2053.65502749,UC6f5t2CAXGY6-ju7Ug,8
2017-04-30,7104249.50933,2056.81207835,UC6f5t2CAXGY6-ju7Ug,8
2017-05-01,7108968.59431,2059.97397551,UC6f5t2CAXGY6-ju7Ug,8
2017-05-02,7113690.814,2063.14073261,UC6f5t2CAXGY6-ju7Ug,8
2017-05-03,7118416.17049,2066.31236062,UC6f5t2CAXGY6-ju7Ug,8
2017-05-04,7123144.66585,2069.48886671,UC6f5t2CAXGY6-ju7Ug,8
2017-05-05,7127876.30217,2072.67025649,UC6f5t2CAXGY6-ju7Ug,8
2017-05-06,7132611.08154,2075.85653621,UC6f5t2CAXGY6-ju7Ug,8
2017-05-07,7137349.00605,2079.04771332,UC6f5t2CAXGY6-ju7Ug,8
